ESCOURI,ID,UUIDHISTORY,CODE,PREFERREDLABEL,DESCRIPTION
http://data.europa.eu/esco/skill/3eacdaa9-fe4a-49ba-a085-c798097cf8d4,key_17852,359feb99-cf95-4e88-ba4c-19851303651f,S6.5.8,vyrábět tabákové výrobky,
http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c,key_17853,583615ed-1ef4-41e6-a47f-192260a0ffb2,S2.7.1,oceňovat pozemky nebo nemovitosti,
http://data.europa.eu/esco/skill/3f1f77a5-9c2d-4b71-afb3-0328d8cbb05e,key_17854,f1b4514a-0ca6-4ef0-9d2f-0f8be328894f,S8.4.0,obsluhovat stroje na těžbu a zpracování surovin,
http://data.europa.eu/esco/skill/3f641516-9846-4a7f-a7f4-e1274eef6688,key_17855,34f5f65d-f2dd-47f8-8362-90c2aa2a7e22,S1.4,prezentovat informace,
http://data.europa.eu/esco/skill/418e58f5-c50c-4147-baa0-83aeb43b796a,key_17856,10dfa734-3a50-4b63-9dab-7bbcc3305d07,S8.5.1,obsluhovat stroje na barvení a nanášení nátěrů,
http://data.europa.eu/esco/skill/424cce4d-71c9-47d9-93d6-4068403139f0,key_17857,8aa5a149-f14e-4942-a63f-d8ed034160a8,S6.7.2,tvarovat materiály s cílem vytvořit výrobky,
http://data.europa.eu/esco/skill/42f18b92-1c20-46ed-bde0-9bc64ff1e475,key_17858,9bfe25b3-f31c-4c9b-9b8a-a422ecdf34fd,S6.9.5,krmit zvířata a pečovat o ně,
http://data.europa.eu/esco/skill/4364e0cd-66ad-4f0c-b96d-0ea6796067cb,key_17859,58dfa504-aa06-4f9c-9cf7-57cc8206568a,S6.4,ošetřovat rostliny a plodiny,
http://data.europa.eu/esco/skill/43f425aa-f45d-4bb4-a200-6f82fa211b66,key_17860,e6c65bc8-6b86-4d9d-bb0f-9904e8c434d4,L1,Jazyky,
http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,key_17861,179cfefb-4d0a-47e6-b881-416171d72640,S5.6.2,"používat software na zpracování textů, publikování a prezentace",
http://data.europa.eu/esco/skill/44c81158-f789-41ad-a988-e8af0884a443,key_17862,fc6e8a33-0550-43c7-a2d5-9ee3236e0eb0,S8.9.0,řídit letadla,
http://data.europa.eu/esco/skill/44ff6716-7d71-4a16-821b-61d10e9e290d,key_17863,c9169219-218e-4fa1-a2ab-b3fdee3ecc8a,T6.6,uplatňování obecných znalostí,"Mít a uplatňovat základní znalosti z oblasti vědy, technologie a techniky, sociálních a humanitních věd a filozofie, etiky a náboženství.
  "
http://data.europa.eu/esco/skill/45ce91d6-574f-445e-a3d5-741f89bddb56,key_17864,398b5aa1-5986-40d5-8961-37ffb1a5ecbd,S8.7.2,provádět údržbu mechanických zařízení a nástrojů,
http://data.europa.eu/esco/skill/462f8805-3c0b-43c6-8bef-592b87939763,key_17865,fff5af72-6e85-4c2b-9285-7b7b2347c74e,S6.3,transformovat a mísit materiály,
http://data.europa.eu/esco/skill/4781b6b1-07bc-44be-8c2d-de0fa5db4250,key_17866,f4a8d7de-9a2a-4293-85e5-4d51c1f97649,S1.14.3,provozovat činnosti v oblasti hazardních her,
http://data.europa.eu/esco/skill/47aa582a-3edb-45b5-9ef4-e87813ea327c,key_17867,f833dd3a-d6a4-47b6-b6d4-b60452535e57,S2.8.11,zkoušet vozidla,
http://data.europa.eu/esco/skill/47b0d855-ea3c-45e9-8dcf-0e12e62261c4,key_17868,dc77e018-6333-4e20-878a-ee4bd6274432,S2.6.0,provádět výpočty a odhady,
http://data.europa.eu/esco/skill/480a0b1b-aae9-4b39-9a4f-1c2b8ddcbc46,key_17869,b2db2ab0-715e-4ba2-8b9b-3aa00c4bd5f4,S6.6.1,vyrábět formy a odlitky pro použití ve výrobě,
http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,key_17870,845ca8e0-67ee-4fe5-99f0-5dbe89d67ee3,S6.1.1,třídit materiály nebo výrobky,
http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,key_17871,11d9ab8d-3611-44b9-b796-a29b141f801d,S5.7.0,používat digitální nástroje k ovládání strojů,
http://data.europa.eu/esco/skill/4bbdc5eb-b710-4b76-816d-04926f7ac4a1,key_17872,bc646f38-895d-4b3a-84c6-a96d74ecfd05,S3.2.4,poskytovat psychoterapii a ergoterapii,
http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86,key_17873,e4c03a09-3577-4a94-b2bb-fbfe4269c8fb,S5.5.0,získávat a analyzovat digitální data,
http://data.europa.eu/esco/skill/4d7fb3eb-554a-4cf1-a576-bf6e153bdba2,key_17874,6ed6659e-51ea-4366-8dac-b1cc8f2b298e,S8.6,používat přesné nástroje a zařízení,
http://data.europa.eu/esco/skill/4ef78abc-e983-4cc7-84a1-52532a0159dc,key_17875,10066894-8d12-44db-a70f-152b814fcdb7,T6,životní dovednosti a kompetence,"Dovednosti a kompetence týkající se schopnosti zpracovávat a používat znalosti a informace, které mají průřezový význam a usnadňují aktivní občanství. Patří sem oblast zdraví, životního prostředí, občanské angažovanosti, kultury, financí a uplatňování obecných znalostí.
  "
http://data.europa.eu/esco/skill/4feed491-dc09-4218-814a-0146e13ef4fe,key_17876,3491a943-abc9-47c6-bfc1-6b0061e24a96,S1.9.0,řešit problémy,
http://data.europa.eu/esco/skill/50e42de7-4a5c-4f94-b160-765f547d840c,key_17877,eb5a7c4c-0990-4f74-bda9-326cb1e0c70e,S3.2.6,upravovat kompenzační zdravotnické prostředky,
http://data.europa.eu/esco/skill/51ffd92f-7ff4-4c38-83d4-7350fcfd6968,key_17878,0146b165-9c22-47e3-827b-a417829b3de2,S6.7.3,vyhlazovat povrchy předmětů nebo zařízení,
http://data.europa.eu/esco/skill/528c2f16-139f-4a5b-8880-a6f02ed33f2a,key_17879,613a21f6-bf4d-4284-a596-2bfc855973e8,S6.5.6,vyrábět oděvy a textilní výrobky,
http://data.europa.eu/esco/skill/548c3fbe-9eb1-4035-bc54-027fd5bc5315,key_17880,b5ed3e8e-8965-4842-b7cc-63cfdd3f847c,S1.8,spolupracovat s ostatními,
http://data.europa.eu/esco/skill/54f7432d-a8b6-4ed4-a50e-9ec882320595,key_17881,6f8d3de6-b6db-4d55-845b-cf12296dc72f,S2.8.0,"monitorovat, kontrolovat a testovat",
http://data.europa.eu/esco/skill/552c4f35-a2d1-49c2-8fda-afe26695c44a,key_17882,e338cdcf-a844-4a16-8bbb-7ba08a157a7d,T4,sociální a komunikační dovednosti a kompetence,"Dovednosti a kompetence týkající se schopnosti pozitivně a produktivně jednat s ostatními. To se projevuje účinným a empatickým sdělováním myšlenek, koordinací vlastních cílů a činností s cíli a činnostmi ostatních a jednáním, které je strukturováno v souladu s hodnotami, zajišťováním pohody a pokroku ostatních a vedením.
  "
http://data.europa.eu/esco/skill/56c3ea4b-7cea-44da-969c-c21b07a55030,key_17883,d27e39c5-2bf9-49e4-9146-9e40cb089b60,S6.12,prát a starat se o textilie a oděvy,
http://data.europa.eu/esco/skill/57216e88-a0d3-4b8c-af6c-b8232b4f48c2,key_17884,c2c0ac7c-6de4-44be-8218-c9c411a7fd9a,S6.7.4,používat přesné ruční nástroje,
http://data.europa.eu/esco/skill/5770f630-9b25-49f3-9d37-e93ec1799749,key_17885,4f67389f-9239-499f-96ad-3affd028a170,S1.3,vyučovat a školit,
http://data.europa.eu/esco/skill/577ce84f-0d21-4f25-8307-99c53f6f8437,key_17886,b9111a4d-3d0b-4dc7-b96c-e2ac1001fb09,S6.2.0,přemísťovat a zvedat,
http://data.europa.eu/esco/skill/57a45369-afc1-4f5a-b157-6f18de506bab,key_17887,e15ef66d-2b2f-4703-bba5-4cc987f97468,S7.0,stavební práce,
http://data.europa.eu/esco/skill/57e6af87-8a6b-4ecb-88e5-7c80b582ddd7,key_17888,1e517c25-0b58-437e-82b6-cc71dcf4a668,S8.6.0,používat přesné nástroje a zařízení,
http://data.europa.eu/esco/skill/583b1fb5-be8d-41f0-aa81-0b6bef4793c2,key_17889,ea9da1dd-fafe-444f-b315-8c1b43f1aa32,S7.2.2,instalovat sanitární nebo potrubní zařízení nebo systémy,
http://data.europa.eu/esco/skill/587e1cd6-a376-4c8f-8369-187c128d72a3,key_17890,df6a56e4-b13e-447c-b7f6-7491b956a8ef,S2.4,zpracovávat informace,
http://data.europa.eu/esco/skill/58bd927f-e4cc-4b61-a679-cb91b3f8075a,key_17891,6ab327ff-a02f-4fae-9e9d-3e134d84f0fe,S1.8.5,řídit se pokyny a postupy,
http://data.europa.eu/esco/skill/58beed15-8cf0-4bea-a24a-ad595768bba6,key_17892,83f3aab5-6dfb-4bba-842f-da15dcd41e35,S7.1.0,stavět a opravovat konstrukce,
http://data.europa.eu/esco/skill/58edb789-d085-4e7d-8b6e-b70913bebfca,key_17893,dcd1f9c3-5670-4791-83fe-b08bc2714059,S7.1.7,instalovat a sestavovat upevňovací prvky budov,
http://data.europa.eu/esco/skill/592525ab-b517-4c55-8c65-17e0f5d99205,key_17894,7839438a-9ceb-47b7-a0f4-6077c4027200,S6.5.3,sestavovat elektrické a elektronické výrobky,
http://data.europa.eu/esco/skill/59c46f34-bffd-4859-adf4-3839c2a73821,key_17895,1e9d9348-9ce7-4605-98ab-8920f8932a83,S7.0.0,stavební práce,
http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,key_17896,519cd0a9-071e-4d2d-bc4f-6075c7481302,S3.3.1,dodržovat postupy v oblasti bezpečnosti a ochrany zdraví,
http://data.europa.eu/esco/skill/5c26881e-2759-4a38-b136-5e0f6071b524,key_17897,b8ce2dbe-c336-4e2c-9f06-0416e12bdb26,S4.2,"organizovat, plánovat a rozvrhovat práci a činnosti",
http://data.europa.eu/esco/skill/5c2d5780-23ed-4372-bb8d-c1846ee404ae,key_17898,ef482fcd-2b1b-4ec6-9559-cfc8d61567a9,S2.8.3,monitorovat finanční a ekonomické zdroje a činnosti,
http://data.europa.eu/esco/skill/5d1d2d04-5510-4918-a437-7f57d570483a,key_17899,e5d81da9-5742-4b30-98b8-f7e54f22265c,S7.1.5,pokládat střešní krytinu,
http://data.europa.eu/esco/skill/5dbb69d2-9e1b-4e0f-b8c0-0bac709729cf,key_17900,058c1196-4925-45e4-bd9f-e04c00cee9a0,S2.5.2,vážit,
http://data.europa.eu/esco/skill/5ea47148-5289-49f2-80f8-bb1f54b37de0,key_17901,a7d4b256-8164-49cc-966d-16805467e2f0,S7.3.3,nanášet ochranné nebo dekorativní roztoky nebo nátěry,
http://data.europa.eu/esco/skill/5f92ff3e-288b-44aa-864d-5ebb1adb7925,key_17902,19a35dee-f920-46f6-aa1a-2ab02d5f5555,S3.6.4,upravovat vlasy a provádět kosmetické procedury,
http://data.europa.eu/esco/skill/6107b01a-3dac-4a03-ac9c-1044e4af0307,key_17903,474d5df7-e33a-4772-9daa-e5d81a929b40,S3.1,poskytovat poradenství,
http://data.europa.eu/esco/skill/6115ff80-3d84-4e87-8e2b-6ede7ee004b4,key_17904,8cd4eb34-8675-4bd6-a75d-55e5840681bb,T6.4,uplatňování kulturních dovedností a schopností,"Kreativně vyjadřovat a interpretovat myšlenky, zkušenosti a emoce. Být otevřený k získávání poznatků z různých kulturních a uměleckých projevů.
  "
http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,key_17905,b93d7cf4-6c86-4a2a-a873-7872fdcb6ba9,S6.13.2,"odstraňovat odpad nebo sutiny, které nejsou klasifikovány jako nebezpečné",
http://data.europa.eu/esco/skill/62023d5b-22ea-442e-ac46-39eb83c986fb,key_17906,9e5d9dba-b699-49d3-899a-03d88f6a256e,S6.5.5,sestavovat nábytek,
http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c,key_17907,8bc9b5ea-ccf7-4738-b768-7154577856bf,S1.5.3,poskytovat poradenství ohledně výrobků a služeb,
http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a,key_17908,929f7b0f-2ce2-4230-9eb6-5123fabc5822,S8.1.2,obsluhovat zemědělská nebo lesnická zařízení,
http://data.europa.eu/esco/skill/64aeee4d-3791-4448-8ed8-9b49ad04f2fb,key_17909,65bf3ee8-a5a2-48c4-901b-b94025967d29,S1.15.2,překládat a tlumočit,
http://data.europa.eu/esco/skill/663d82aa-4c0d-46bc-90f5-03770f068bb1,key_17910,5d1ffe03-c1c4-4a5a-87c3-5f200a351040,S8.2,řídit vozidla,
http://data.europa.eu/esco/skill/663e753c-2fc4-4bf6-9a06-a6ab2d705238,key_17911,197ec860-1769-452f-9653-b0982173b8a3,S1.6.3,nakupovat výrobky nebo služby,
http://data.europa.eu/esco/skill/66fdc34c-2326-4baa-b8ff-7a1d1015fe3a,key_17912,b269e380-951d-4990-9493-e3bcd2977c0c,T2.2,plánování a organizování,"Řídit činnosti a úkoly, sestavovat rozvrhy a koordinovat činnosti skupin a jednotlivců tak, aby byly cíle splněny včas a v rámci rozpočtu.
  "
http://data.europa.eu/esco/skill/682bb7ca-dbe9-4c33-9c7a-1ae56e28516e,key_17913,8b910a37-b7ca-475a-b960-19153de57f60,S6.2.1,nakládat a vykládat výrobky a materiály,
http://data.europa.eu/esco/skill/6889a21c-837b-49a2-be61-bb6010ab63f4,key_17914,faf4a9a8-a463-490c-a93b-033db259aee1,S1.7,ústně získávat informace,
http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,key_17915,8671e6c4-8e5c-4169-8ced-fcf7955bf642,S5.5.2,"řídit, získávat a uchovávat digitální data",
http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488,key_17916,a6506595-149b-44ce-aac7-ea21950e473e,S1.3.3,poskytovat školení týkající se provozních postupů,
http://data.europa.eu/esco/skill/6c6957bf-cf1f-4483-9c7e-1655f251b01a,key_17917,9e04a4d4-046e-43b7-a512-e840c63a1e13,T6.5,uplatňování podnikatelských a finančních dovedností a kompetencí,"Spravovat vlastní i cizí finance a zdroje. Prokázat vytrvalost, otevřenost vůči příležitostem a rizikům, schopnost mobilizovat zdroje a ochotu učit se ze zkušeností.
  "
http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,key_17918,4190b1c5-4766-4fa7-8dc3-d2ca4e525f43,S7.1.2,instalovat dřevěné a kovové konstrukční prvky,
http://data.europa.eu/esco/skill/6d535249-ac7c-4e44-8ada-09305c3a3900,key_17919,3548ab49-1ac0-4419-8e4e-968a3fdc5ef9,S6.6.0,"vyrábět formy, odlitky, modely a vzory",
http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe,key_17920,51cfe820-8f52-4598-9d1e-cdd5786f90e5,S1.13.3,psát technické nebo vědecké texty,
http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,key_17921,55972dbb-c9c4-4de5-9db9-27c937a41376,S4.1.0,vypracovávat cíle a strategie,
http://data.europa.eu/esco/skill/6f142deb-03a9-4cd7-94ce-e0f023ae2169,key_17922,e6b36aec-4777-4e93-975d-f546b36d95a1,T4.1,komunikace,"Sdělovat a vyměňovat si informace, nápady, koncepty, myšlenky a pocity a řešit neshody ve formálních i neformálních souvislostech využíváním sdílených systémů slov, znaků a pravidel.
  "
http://data.europa.eu/esco/skill/6f89dcbe-4315-4533-8801-3aadf9190b86,key_17923,05e19992-f5db-4d76-8c92-e665756a91e1,S4.1,vypracovávat cíle a strategie,
http://data.europa.eu/esco/skill/70ac2c90-656a-4fa3-886c-5b9305db2087,key_17924,a95484a5-4d6f-4ab0-b30d-4d4158ea654a,S2.4.0,zpracovávat informace,
http://data.europa.eu/esco/skill/7194cdea-bca7-4c4a-8d49-3cb54b89d5a0,key_17925,7652b16d-1aeb-49f4-83fa-0c088362fc2d,S6.9.7,poskytovat terapii nebo veterinární léčbu zvířat,
http://data.europa.eu/esco/skill/72fe5d9f-4ec8-4fc4-b1d3-0dd83be0aa1a,key_17926,0d48d77b-421b-4043-9d7e-536cd8380046,S6.7.1,řezat a stříhat materiály a vrtat otvory,
http://data.europa.eu/esco/skill/73dba04a-7c18-439f-8757-b5f60532ba74,key_17927,7f4a6a05-0b3f-4cc8-acd2-f045fc662113,S4.7,provádět nábor a přijímat pracovníky,
http://data.europa.eu/esco/skill/73e602a0-f80f-4f56-8e21-3db4fd08709d,key_17928,083a68f5-159b-4c5a-923d-d31b841ce905,S3.2.1,"poskytovat lékařskou, stomatologickou a ošetřovatelskou péči",
http://data.europa.eu/esco/skill/74052f13-4cae-4600-a4d3-8103004683f3,key_17929,ed2903a3-4b9d-4db1-85f6-68d5c25ed859,S6.7.0,používat ruční nástroje,
http://data.europa.eu/esco/skill/74b7938e-f667-48ff-a26d-faed294ac6c9,key_17930,30ff59ff-47af-4a92-b0c7-b8e3d1f2f336,S6.6.3,vyrábět modely,
http://data.europa.eu/esco/skill/75c1ab73-5b00-48a0-818e-93487ebdd7e1,key_17931,4ffb6592-d06c-4900-ad82-ee7e307623a5,S5.2,nastavovat a chránit počítačové systémy,
http://data.europa.eu/esco/skill/762f3830-baa8-4a7e-a5de-b49037d80885,key_17932,1aa918c1-801b-4580-8eb1-4dec76bd9ded,S6.4.0,ošetřovat rostliny a plodiny,
http://data.europa.eu/esco/skill/775be776-b6ce-4322-a96f-11b2df84ce07,key_17933,d7e1f72f-fa30-4e67-a37b-b4c442df893f,S1.12.0,"vytvářet umělecké, vizuální nebo naučné materiály",
http://data.europa.eu/esco/skill/77a2918f-5969-4545-a632-d3e6a853b2c5,key_17934,70cd4183-a423-48ec-92fa-2e292a4451b5,S6.9.6,provádět výcvik zvířat,
http://data.europa.eu/esco/skill/77e41477-4ecf-425b-8163-b18a5a54e593,key_17935,7c7effad-1f0c-4a1d-b3c0-b3d4f076276e,S4.7.0,provádět nábor a přijímat pracovníky,
http://data.europa.eu/esco/skill/77ee8fad-188f-44cf-88ba-4e495a52d604,key_17936,dfa7cfcf-3aa3-4137-bfe9-de26529e390d,S3.6.2,pomáhat s osobními potřebami,
http://data.europa.eu/esco/skill/79f3d574-fcf2-445e-a087-cc774f19b861,key_17937,70c1cf53-7c93-4455-8ce1-e0ac86c17355,S8.4.3,obsluhovat čerpací systémy nebo zařízení,
http://data.europa.eu/esco/skill/7a00c77c-4a1c-4fd6-a83f-004bda65d81a,key_17938,61317388-a7a5-4957-a4be-98768a93b543,S4.8,dohlížet na lidi,
http://data.europa.eu/esco/skill/7a163630-7536-4748-a259-aa820d3be44b,key_17939,49f421c6-8c1a-4d1e-8348-3f729bec6a12,S3.2,poskytovat zdravotní péči nebo léčbu,
http://data.europa.eu/esco/skill/7a8c9402-0550-4966-9ff6-0d65b0f6b1fb,key_17940,b6720ac5-337c-4dc7-bca1-93a57c08a4a3,S6.11.1,"čistit nástroje, zařízení, obrobky a vozidla",
http://data.europa.eu/esco/skill/7b942071-f688-4600-8d9f-ad4c0306abc7,key_17941,63e46c78-8a97-4d86-9b7c-4c5b9361d68b,S8.8,"provádět instalaci, údržbu a opravy elektrických, elektronických a přesných zařízení",
http://data.europa.eu/esco/skill/7ca69606-5ffc-4668-ae53-713c1f1612e6,key_17942,608495d6-63e3-4001-9607-949342bf19d9,S8.6.3,obsluhovat vědecká a laboratorní zařízení,
http://data.europa.eu/esco/skill/7de7e3f6-d222-4f08-b3f0-e2deff7ef798,key_17943,7111fecc-f612-402b-bad5-6cfac9b7eabc,S3.4.0,poskytovat informace a podporu veřejnosti a zákazníkům,
http://data.europa.eu/esco/skill/7e0b93e0-0de7-4607-b07f-27a6828d3ff0,key_17944,8c9db2fe-0a43-43b3-a255-0ef71fad449d,S4.1.6,vypracovávat vzdělávací programy,
http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30,key_17945,5768e815-3656-4291-9c03-e7a455737b9e,S2.7.5,provádět analýzu a řízení rizik,
http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,key_17946,7e896cb7-d6fc-43aa-a4a6-bc170f461b43,S2.1.1,provádět akademický výzkum nebo průzkum trhu,
http://data.europa.eu/esco/skill/7ec00c15-c9bb-4b74-9b8b-681424e9ea2c,key_17947,0bd3ae4f-94f7-4343-851a-1abc863a1fcc,S8.5.2,obsluhovat balicí stroje,
http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf,key_17948,279c6e50-a03c-42fb-ac7d-3db345603373,S3.3.3,dodržovat provozní postupy,
http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,key_17949,e2dfb0a7-0b20-4541-9ded-cc7ebf32aafd,S3.3.2,dodržovat právní předpisy a normy v oblasti ochrany životního prostředí,
http://data.europa.eu/esco/skill/8066edda-60e7-4e41-966b-4be09b049ab3,key_17950,b7c20633-7efb-4615-b3f1-d7557399d8b7,S6.3.3,připravovat průmyslové materiály ke zpracování nebo použití,
http://data.europa.eu/esco/skill/80cf002a-6586-4db7-9c9a-88325a9a5e1b,key_17951,74156daa-08f7-4f45-b767-a1c1ded9833e,T6.2,uplatňování dovedností a schopností souvisejících s životním prostředím,"Zvážit krátkodobý i dlouhodobý dopad individuálního chování na fyzické a sociální prostředí a osvojit si udržitelný pracovní a životní styl. Uznat individuální a kolektivní odpovědnost za ochranu a obnovu místního i globálního životního prostředí a inspirovat ostatní.
  "
http://data.europa.eu/esco/skill/81d95361-e7dd-4f75-a243-d646a7dd6a28,key_17952,2ff25885-fa1a-4744-b604-f63436994ce1,S7.3.0,provádět konečné úpravy vnitřních nebo vnějších částí staveb,
http://data.europa.eu/esco/skill/81f29457-6d0d-4f46-9e0a-7295c7c6f090,key_17953,64b3956a-9da7-41a5-9cc4-480d7016d62b,S1.1.3,odpovídat na stížnosti,
http://data.europa.eu/esco/skill/821ecf8f-3c2a-4b89-a9f1-b2aa7fb0b625,key_17954,a1aad029-d3d6-43dc-a9a8-618e6332d29f,S6.11,uklízet a čistit,
http://data.europa.eu/esco/skill/82463bb1-85d1-4e99-a4ce-08508fc3b2a3,key_17955,272ee7b0-a528-4952-9064-555c587bdaf9,T4.2,podpora ostatních,"Vést méně zkušené nebo méně znalé osoby a pomáhat jim a poskytovat podporu lidem v tísni.
  "
http://data.europa.eu/esco/skill/8267ecb5-c976-4b6a-809b-4ceecb954967,key_17956,60a907ec-855f-407c-9bfa-95719c6193a3,T2,dovednosti a kompetence v oblasti myšlení,"Dovednosti a kompetence týkající se schopnosti používat mentální procesy shromažďování, konceptualizace, analýzy, syntézy a/nebo vyhodnocování informací získaných z pozorování, zkušeností, úvah, dedukce nebo komunikace. Zahrnují schopnost vyhodnocovat a využívat různé informace k plánování činností, dosahování cílů, řešení problémů, vyřizování záležitostí a provádění složitých úkolů obvyklými i neobvyklými způsoby.
  "
http://data.europa.eu/esco/skill/827de17d-3fc1-4ba5-b4e0-850c51e750c8,key_17957,24104d30-b473-4f2e-9fa8-76ba07f7827a,S6.5.0,sestavovat a vyrábět výrobky,
http://data.europa.eu/esco/skill/82c084ea-15e9-4d55-98dc-ede0f767baee,key_17958,56db6399-9b82-45fd-8ada-90fb98b8655c,S2.0,dovednosti týkající se informací,
http://data.europa.eu/esco/skill/8369011d-de43-4800-bcce-be12e19828a5,key_17959,e7b39a18-1dfa-47e1-8771-647124ea70d5,S1.8.4,přijímat zpětnou vazbu,
http://data.europa.eu/esco/skill/8427894f-2622-4b97-9366-72234a5fab50,key_17960,7b01dae8-1189-46ad-b158-e4f844f8dcb5,S8.3,řídit plavidla,
http://data.europa.eu/esco/skill/842ebeb2-d252-4bde-98fe-e0463f7009db,key_17961,8462c66a-cc7c-4538-aa39-9563dc3193d9,S5.7,používat digitální nástroje k ovládání strojů,
http://data.europa.eu/esco/skill/848c0306-8cbe-4693-a275-d99807c0173c,key_17962,40025347-3405-45ca-ba24-9c8772ba1718,S1.2.0,navazovat kontakty a vytvářet sítě,
http://data.europa.eu/esco/skill/85b379e7-e0b7-48b8-baa7-631f50a7cdd5,key_17963,fd3a5232-fa34-45da-b01b-be914edb68db,S1.0,"komunikace, spolupráce a kreativita",
http://data.europa.eu/esco/skill/869fc2ce-478f-4420-8766-e1f02cec4fb2,key_17964,95493cac-c09f-414d-b9f4-ca26514e4469,S4,manažerské dovednosti,
http://data.europa.eu/esco/skill/872c0ddb-f056-4f51-afac-fc3d6fae0f5b,key_17965,161b22d9-e4b3-4620-9a3f-d38f66714d57,S8.6.1,obsluhovat zdravotnické vybavení,
http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,key_17966,9975cbca-7a09-469c-8d52-948d6b03d5e0,S4.2.1,řídit provozní činnosti,
http://data.europa.eu/esco/skill/8826b057-0e80-4e3d-9efc-1e179d597f40,key_17967,282b2ce9-662a-4536-b6c1-70c547487906,S3.6.1,pomáhat lidem s mobilitou,
http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,key_17968,599468ce-e82b-4f37-834b-6d99261a97fa,S1.11.0,navrhovat systémy a produkty,
http://data.europa.eu/esco/skill/888f286e-272f-4e54-8a3b-9fa391870618,key_17969,4283d534-9cd9-4afd-a9a1-40307079486c,S6.4.2,"pěstovat, prořezávat a sklízet plodiny, stromy nebo jiné rostliny",
http://data.europa.eu/esco/skill/8984a92c-416e-498f-abd3-a9dd819e5c03,key_17970,750be148-5819-479a-8455-60a0fd4d5f02,S7.3.4,instalovat podlahové krytiny nebo obklady stěn,
http://data.europa.eu/esco/skill/89f8435a-ebc1-42b6-bf5c-496999e99776,key_17971,59e66368-f383-4f0d-98f7-7d914ec75677,S3.5.1,připravovat pokrmy a nápoje,
http://data.europa.eu/esco/skill/8a3b45dc-8299-4b67-99db-6542daf79ac3,key_17972,69e2e779-026f-46b2-85bd-5314a106d4e5,S1.2.3,rozvíjet profesionální vztahy nebo sítě,
http://data.europa.eu/esco/skill/8a57f720-70b3-41de-877c-7d723977dc88,key_17973,f4f57dd3-7022-44ac-afce-39d394bbde29,S2.5,měřit fyzikální vlastnosti,
http://data.europa.eu/esco/skill/8bbdf1f1-e943-45fc-af2f-1446cbd88245,key_17974,8f96bdec-e6cf-4794-840d-0eeddb1e09b9,S1.15,používat více než jeden jazyk,
http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,key_17975,f610e520-ffa6-4095-af53-9db876661931,S6.13.1,manipulovat s nebezpečnými materiály a odstraňovat je,
http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,key_17976,c05262a4-83e9-4a4b-9262-5e6a7c843c13,S8.4.4,obsluhovat zařízení na výrobu nebo distribuci energie,
http://data.europa.eu/esco/skill/8c298a9b-e9ea-4396-897d-9aba982df6a0,key_17977,e0031cc3-584a-4c2f-b6e1-f936e4dab32c,S1.5.8,poskytovat poradenství ohledně vzdělávání a odborné přípravy,
http://data.europa.eu/esco/skill/8d80f33a-ab38-429b-a4ed-3b1a6f8f3b4a,key_17978,49d58ca8-583d-4965-911a-5e88b5eb3d5b,S8.5.5,obsluhovat míchací a separační stroje,
http://data.europa.eu/esco/skill/8da6cd59-61e1-43c4-8dfc-bc69d283ccc7,key_17979,753bf6d0-78d8-41e6-80ea-66f290e8c5bc,S6.1.3,balit předměty,
http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,key_17980,eb03a3ff-1d38-49fc-a065-b59e7ce687ce,S8.6.2,obsluhovat audiovizuální zařízení,
http://data.europa.eu/esco/skill/8e77453d-3665-4d00-b887-2e9adb29cd15,key_17981,b9ecdbfb-5148-4bac-b4a4-c65f00e547c2,S8.2.3,obsluhovat drážní vozidla,
