ESCOURI,ID,UUIDHISTORY,PREFERREDLABEL,CODE
http://data.europa.eu/esco/isco/C523,key_369,42a83411-a813-4e8c-9f9a-bd4275a67f5e,Pokladníci a prodavači vstupenek a jízdenek,523
http://data.europa.eu/esco/isco/C5230,key_370,30c132b1-c71b-43d6-a2ac-0f49879650d6,Pokladníci a prodavači vstupenek a jízdenek,5230
http://data.europa.eu/esco/isco/C524,key_371,f2778534-97a6-4bf5-b43f-e34734525493,Ostatní pracovníci v oblasti prodeje,524
http://data.europa.eu/esco/isco/C5241,key_372,eeedee9c-f991-41d7-a290-2c50cdbe88ae,Modelky a manekýni,5241
http://data.europa.eu/esco/isco/C5242,key_373,91a5dde0-94a7-4443-8249-a4afaac39568,Předváděči zboží,5242
http://data.europa.eu/esco/isco/C5243,key_374,f4ead72a-aa0b-48b7-8108-f283e419975b,Podomní prodavači,5243
http://data.europa.eu/esco/isco/C5244,key_375,e67f77b6-22e5-479e-b44f-c730bbc9e672,Prodejci po telefonu,5244
http://data.europa.eu/esco/isco/C5245,key_376,0806f6b7-40c6-4e8f-a06a-4c0ddc9cb4ad,Obsluha čerpacích stanic,5245
http://data.europa.eu/esco/isco/C5246,key_377,edbf83e9-b55f-4e5d-8adf-25a5d39a0b76,Obsluha v zařízeních rychlého občerstvení,5246
http://data.europa.eu/esco/isco/C5249,key_378,1da391e1-c0cc-4aab-b022-a8606fe8b724,Pracovníci v oblasti prodeje jinde neuvedení,5249
http://data.europa.eu/esco/isco/C53,key_379,744eed93-449a-4d0d-8997-a6b0dce4390e,"Pracovníci osobní péče v oblasti vzdělávání, zdravotnictví a v příbuzných oborech",53
http://data.europa.eu/esco/isco/C531,key_380,57cb4800-3c63-46ee-98a3-acc344cc69b3,"Pracovníci pečující o děti, asistenti pedagogů",531
http://data.europa.eu/esco/isco/C5311,key_381,737ccd37-6c91-4f87-972b-6a37ada051f8,Pracovníci pečující o děti,5311
http://data.europa.eu/esco/isco/C5312,key_382,e33cc633-f774-4f05-9e78-e3ee229e54f2,Asistenti pedagogů,5312
http://data.europa.eu/esco/isco/C532,key_383,b79d3c5d-8e0e-40b3-88c9-41ed9d2c965b,Pracovníci osobní péče v oblasti zdravotnictví,532
http://data.europa.eu/esco/isco/C5321,key_384,d546f9c2-2c5d-457f-b1f1-4adda16e0442,Ošetřovatelé a příbuzní pracovníci v oblasti zdravotnictví (kromě domácí péče),5321
http://data.europa.eu/esco/isco/C5322,key_385,e2f29641-128b-4f64-b35f-97514e10eaea,Ošetřovatelé v oblasti domácí péče,5322
http://data.europa.eu/esco/isco/C5329,key_386,c9d3ff45-9218-42e0-8af4-2f22efad07ec,Pracovníci osobní péče v oblasti zdravotnictví jinde neuvedení,5329
http://data.europa.eu/esco/isco/C54,key_387,a007420b-a225-47ae-8826-dee2b1a28725,Pracovníci v oblasti ochrany a ostrahy,54
http://data.europa.eu/esco/isco/C541,key_388,b07666a0-499c-4522-9fa0-71f2d284ad83,Pracovníci v oblasti ochrany a ostrahy,541
http://data.europa.eu/esco/isco/C5411,key_389,0afc5d6c-c50e-40d5-8029-d68f86eb71f6,Hasiči,5411
http://data.europa.eu/esco/isco/C5412,key_390,cd19203b-f088-41a5-bd1f-cb4c84571b11,Policisté,5412
http://data.europa.eu/esco/isco/C5413,key_391,303d3d3f-ef07-4249-8c78-307dfb6e305d,Dozorci ve věznicích,5413
http://data.europa.eu/esco/isco/C5414,key_392,9327f22e-b169-42f6-8569-6a5c757fdc98,Pracovníci ostrahy a bezpečnostních agentur,5414
http://data.europa.eu/esco/isco/C5419,key_393,39c53d3e-9b93-46d2-a4a6-650829e9fc54,Pracovníci v oblasti ochrany a ostrahy jinde neuvedení,5419
http://data.europa.eu/esco/isco/C6,key_394,ba779c23-224f-4b18-9dde-95f7e32eb322,"Kvalifikovaní pracovníci v zemědělství, lesnictví a rybářství",6
http://data.europa.eu/esco/isco/C61,key_395,51a6cd89-3a3c-4351-a382-2935565721aa,"Kvalifikovaní pracovníci v zemědělství, orientovaní na trh",61
http://data.europa.eu/esco/isco/C611,key_396,16706716-2bd9-4e03-8b7c-31f780b50b6b,Zahradníci a pěstitelé orientovaní na trh,611
http://data.europa.eu/esco/isco/C6111,key_397,f13cb80c-9fd4-4346-9ced-18f5b3412dd2,Pěstitelé zemědělských plodin a zeleniny,6111
http://data.europa.eu/esco/isco/C6112,key_398,20e44e09-a83b-42c0-85b2-b7d2a1ada05c,"Ovocnáři, vinaři, chmelaři a ostatní pěstitelé plodů rostoucích na stromech a keřích",6112
http://data.europa.eu/esco/isco/C6113,key_399,fe20e0e6-261a-4bb0-a422-a1cb2911fc08,"Zahradníci, pěstitelé v zahradnických školkách",6113
http://data.europa.eu/esco/isco/C6114,key_400,11aba335-2859-4a94-a1db-d2eb32d23fd3,Pěstitelé smíšených plodin,6114
http://data.europa.eu/esco/isco/C612,key_401,f6cda836-1a9c-4c4d-8382-602181014492,Chovatelé a ošetřovatelé zvířat,612
http://data.europa.eu/esco/isco/C6121,key_402,a9eae5d6-ca31-4289-a917-3c570d6156fe,Chovatelé hospodářských zvířat (kromě drůbeže),6121
http://data.europa.eu/esco/isco/C6122,key_403,e3870ceb-95e7-4cd5-9cde-3dd57b262e2d,Chovatelé drůbeže,6122
http://data.europa.eu/esco/isco/C6123,key_404,c4c30e68-3571-4080-a82d-acf345114fb0,Včelaři a chovatelé bource morušového,6123
http://data.europa.eu/esco/isco/C6129,key_405,2b092309-cb06-4169-9a5b-db6597c82074,Chovatelé a ošetřovatelé zvířat jinde neuvedení,6129
http://data.europa.eu/esco/isco/C613,key_406,ca496031-96c1-4102-9ef8-1e1069dfc76d,Pěstitelé a chovatelé ve smíšeném hospodářství,613
http://data.europa.eu/esco/isco/C6130,key_407,c7528997-c8d6-4c25-9b6a-d7d3499933f9,Pěstitelé a chovatelé ve smíšeném hospodářství,6130
http://data.europa.eu/esco/isco/C62,key_408,571a7ddc-c10a-48b0-a38b-e6d98e3c6247,"Kvalifikovaní pracovníci v lesnictví, rybářství a myslivosti, orientovaní na trh",62
http://data.europa.eu/esco/isco/C621,key_409,1d2dfdd2-0a3f-44ca-a930-c0501e7e5ae0,Kvalifikovaní pracovníci v lesnictví a příbuzných oborech,621
http://data.europa.eu/esco/isco/C6210,key_410,b54c6891-bc04-4be1-a91a-d1e074614077,Kvalifikovaní pracovníci v lesnictví a příbuzných oborech,6210
http://data.europa.eu/esco/isco/C622,key_411,c51a9180-0179-4219-bcb2-e0e863972685,Kvalifikovaní pracovníci v rybářství a myslivosti,622
http://data.europa.eu/esco/isco/C6221,key_412,11d8d2f4-431b-4058-972c-bfb83c21997d,Kvalifikovaní pracovníci v oblasti akvakultury,6221
http://data.europa.eu/esco/isco/C6222,key_413,88dfe1ac-6f38-4c30-a27d-ad838caa4edf,Rybáři ve vnitrozemských a v pobřežních vodách,6222
http://data.europa.eu/esco/isco/C6223,key_414,274ccd19-f07c-426c-870c-17e1b4b62da3,Rybáři na moři,6223
http://data.europa.eu/esco/isco/C6224,key_415,379e2f20-4fd6-4a39-b288-98221b7db6ce,Kvalifikovaní pracovníci v oblasti myslivosti,6224
http://data.europa.eu/esco/isco/C63,key_416,68ba710c-840c-48fc-81ac-88c32cc795b6,"Farmáři, rybáři, lovci a sběrači samozásobitelé",63
http://data.europa.eu/esco/isco/C631,key_417,d88b019d-c37b-4003-ae67-ce85dec3a746,Farmáři samozásobitelé v rostlinné výrobě,631
http://data.europa.eu/esco/isco/C6310,key_418,282a603f-bcfe-4fbc-994f-d4d1f07ba944,Farmáři samozásobitelé v rostlinné výrobě,6310
http://data.europa.eu/esco/isco/C632,key_419,cc1fc1cf-2437-4bcb-866c-2a5d9f89ce68,Farmáři samozásobitelé v živočišné výrobě,632
http://data.europa.eu/esco/isco/C6320,key_420,dbb6db70-2fc0-4744-b24b-97185a588dcd,Farmáři samozásobitelé v živočišné výrobě,6320
http://data.europa.eu/esco/isco/C633,key_421,6cba0b02-8002-4b24-8f7f-1e18eea82011,Farmáři samozásobitelé ve smíšeném hospodářství,633
http://data.europa.eu/esco/isco/C6330,key_422,c1f8c86b-4b91-49ae-9571-1fcb73fec6ee,Farmáři samozásobitelé ve smíšeném hospodářství,6330
http://data.europa.eu/esco/isco/C634,key_423,eb6262cb-b468-46c8-9053-223130938c8c,"Rybáři, lovci a sběrači samozásobitelé",634
http://data.europa.eu/esco/isco/C6340,key_424,b16ab8ed-d78e-4919-bc8d-64f86a4c4648,"Rybáři, lovci a sběrači samozásobitelé",6340
http://data.europa.eu/esco/isco/C7,key_425,5a545d08-94d8-424d-aa63-d5ac163e368d,Řemeslníci a opraváři,7
http://data.europa.eu/esco/isco/C71,key_426,aa006c09-b445-48a5-9cfc-1eaeadcee38a,Řemeslníci a kvalifikovaní pracovníci na stavbách (kromě elektrikářů),71
http://data.europa.eu/esco/isco/C711,key_427,f81a5d92-c142-412c-b0eb-8fcd2737d2ee,Řemeslníci a kvalifikovaní pracovníci hlavní stavební výroby a v příbuzných oborech,711
http://data.europa.eu/esco/isco/C7111,key_428,5f78f7e3-f3fd-4b89-b314-79fec063db5f,Pracovníci montovaných staveb,7111
http://data.europa.eu/esco/isco/C7112,key_429,3e591754-f095-46e6-92f5-3b627a85134e,Zedníci a dlaždiči,7112
http://data.europa.eu/esco/isco/C7113,key_430,e4244d35-2731-4d99-98e7-667ad04e464c,"Kameníci, řezači kamene, brusiči",7113
http://data.europa.eu/esco/isco/C7114,key_431,8682fbdb-ea2e-4ded-9427-8031a0f2f270,"Betonáři, železobetonáři a pracovníci v příbuzných oborech",7114
http://data.europa.eu/esco/isco/C7115,key_432,c78f6eaf-d75f-443d-93fc-3019ddcbd18b,Tesaři a stavební truhláři,7115
http://data.europa.eu/esco/isco/C7119,key_433,bd2bec39-b860-41b5-97e1-5aa8894c1f99,Řemeslníci a kvalifikovaní pracovníci hlavní stavební výroby a v příbuzných oborech jinde neuvedení,7119
http://data.europa.eu/esco/isco/C712,key_434,8d581bd6-0de4-430d-8fc1-2516a4ec63a7,Řemeslníci a kvalifikovaní pracovníci při dokončování staveb,712
http://data.europa.eu/esco/isco/C7121,key_435,c265b0f4-ed27-4f8f-be3d-e23886d5650c,Pokrývači,7121
http://data.europa.eu/esco/isco/C7122,key_436,347b2e60-4677-4c1c-8921-aaba0c3dc229,Podlaháři a obkladači,7122
http://data.europa.eu/esco/isco/C7123,key_437,3033f9b1-23be-4d2c-9f64-dc3dcdcd1811,Štukatéři a omítkáři,7123
http://data.europa.eu/esco/isco/C7124,key_438,fc8b5c6b-4a51-4833-818c-7ec64f4605b7,Izolatéři,7124
http://data.europa.eu/esco/isco/C7125,key_439,4f87043a-24dd-4688-a4d1-9e6bec51b083,Sklenáři,7125
http://data.europa.eu/esco/isco/C7126,key_440,f33a115b-d720-424d-93ea-16fb783a0d8e,"Instalatéři, potrubáři, stavební zámečníci a klempíři",7126
http://data.europa.eu/esco/isco/C7127,key_441,b0bf31fd-db57-450b-9555-9acaf68b5a35,Mechanici klimatizací a chladicích zařízení,7127
http://data.europa.eu/esco/isco/C713,key_442,828b3e96-ec58-4931-a2af-6fd60995c074,"Malíři a pracovníci v příbuzných oborech, pracovníci povrchového čištění budov",713
http://data.europa.eu/esco/isco/C7131,key_443,c3379a41-ae9d-41be-abe5-bffa67f8c9c2,"Malíři (vč. stavebních lakýrníků a natěračů), tapetáři",7131
http://data.europa.eu/esco/isco/C7132,key_444,17ba2329-82f5-4efc-b5c1-ad2c83afa36b,Lakýrníci a natěrači (kromě stavebních),7132
http://data.europa.eu/esco/isco/C7133,key_445,1d327aa0-facb-4ad5-a250-142db1ce1969,"Pracovníci povrchového čištění budov, kominíci",7133
http://data.europa.eu/esco/isco/C72,key_446,a7907f10-cbf7-46c9-a83f-f9e48c171cef,"Kovodělníci, strojírenští dělníci a pracovníci v příbuzných oborech",72
http://data.europa.eu/esco/isco/C721,key_447,33a93255-8f99-4dd3-86f7-80fdca0359e4,"Slévači, svářeči a pracovníci v příbuzných oborech",721
http://data.europa.eu/esco/isco/C7211,key_448,39c7e1fd-7954-41c6-aed1-381001831f0f,"Slévači, formíři a jádraři",7211
http://data.europa.eu/esco/isco/C7212,key_449,ea73a881-d547-4606-b538-8d44ff9fdef8,"Svářeči, řezači plamenem a páječi",7212
http://data.europa.eu/esco/isco/C7213,key_450,5c945a20-32f7-47c9-b17e-1cf3266a201c,Pracovníci na zpracování plechu,7213
http://data.europa.eu/esco/isco/C7214,key_451,7b841144-ad38-4b6e-b9de-886c8ccb935f,Montéři kovových konstrukcí,7214
http://data.europa.eu/esco/isco/C7215,key_452,ff0a8b44-deae-4834-8323-7a51f59ec677,Montéři lan a zdvihacích zařízení,7215
http://data.europa.eu/esco/isco/C722,key_453,2fc80806-7f99-4391-b63e-3b184ec0efba,"Kováři, nástrojáři a pracovníci v příbuzných oborech",722
http://data.europa.eu/esco/isco/C7221,key_454,801f9aae-d12c-4ee6-9856-b3033b24bf91,"Kováři, obsluha kovacích lisů, obsluha bucharů",7221
http://data.europa.eu/esco/isco/C7222,key_455,224ec7fa-0b2e-4a13-94ca-b289759dca55,Nástrojáři a pracovníci v příbuzných oborech,7222
http://data.europa.eu/esco/isco/C7223,key_456,d405009b-0607-4339-bf5d-6e88f49ffa17,Seřizovači a obsluha kovoobráběcích strojů,7223
http://data.europa.eu/esco/isco/C7224,key_457,e206f507-78b1-42fa-9585-62d2a2c0665f,"Brusiči, leštiči a ostřiči nástrojů a kovů",7224
http://data.europa.eu/esco/isco/C723,key_458,33871e04-9e3e-4548-b206-365bfedbb828,Mechanici a opraváři strojů a zařízení,723
http://data.europa.eu/esco/isco/C7231,key_459,0ab1c28f-11a0-4b1b-a945-4e6811cd7fca,Mechanici a opraváři motorových vozidel,7231
http://data.europa.eu/esco/isco/C7232,key_460,ff5ca1c6-a9e4-475c-a2a0-3f21f3ee2adf,Mechanici a opraváři leteckých motorů a zařízení,7232
http://data.europa.eu/esco/isco/C7233,key_461,161eb858-bcec-4481-a256-97f651443c1d,"Mechanici a opraváři zemědělských, průmyslových a jiných strojů a zařízení",7233
http://data.europa.eu/esco/isco/C7234,key_462,136a7fea-0aed-46d6-899f-40e80d3d97be,Opraváři jízdních kol a pracovníci v příbuzných oborech,7234
http://data.europa.eu/esco/isco/C73,key_463,5fa109b9-a5b0-49bd-9021-979d29f15748,Pracovníci v oblasti uměleckých a tradičních řemesel a polygrafie,73
http://data.europa.eu/esco/isco/C731,key_464,68ad683a-9665-4435-8850-ac2859f3996e,Pracovníci v oblasti uměleckých a tradičních řemesel,731
http://data.europa.eu/esco/isco/C7311,key_465,6cf1333f-45f7-4991-8c24-064623ab1d7d,"Výrobci, mechanici a opraváři přesných přístrojů a zařízení",7311
http://data.europa.eu/esco/isco/C7312,key_466,d5fb2bb1-54a3-40d6-a652-ded6e94f9907,"Výrobci a opraváři hudebních nástrojů, ladiči",7312
http://data.europa.eu/esco/isco/C7313,key_467,f0d92f1c-cffe-4e17-96a4-a513957d5fec,"Klenotníci, zlatníci a šperkaři",7313
http://data.europa.eu/esco/isco/C7314,key_468,6901fc81-3904-463f-b528-81549c247876,Keramici a pracovníci v příbuzných oborech,7314
http://data.europa.eu/esco/isco/C7315,key_469,c2e52239-2896-4f07-8ef4-1c73c0adf064,"Skláři, brusiči skla a pracovníci při konečné úpravě skla",7315
http://data.europa.eu/esco/isco/C7316,key_470,fb144efd-1fba-4c1c-9dda-33248d966cf0,Malíři a rytci skla a keramiky a pracovníci v příbuzných oborech,7316
http://data.europa.eu/esco/isco/C7317,key_471,47bf9bac-6ce7-4e3c-8dba-30ef1592b5e2,"Řezbáři, košíkáři, kartáčníci a pracovníci v příbuzných oborech",7317
http://data.europa.eu/esco/isco/C7318,key_472,2fafe7e8-14f6-4c51-acaa-2a58b33b4031,"Řemeslníci pracující s textilem, kůží a příbuznými materiály (tradiční lidová tvorba)",7318
http://data.europa.eu/esco/isco/C7319,key_473,e28afafc-622f-4f81-b2d5-11ad85e02014,Pracovníci v oblasti uměleckých a tradičních řemesel jinde neuvedení,7319
http://data.europa.eu/esco/isco/C732,key_474,fa3e4067-e72f-4f15-bf92-d189a8637210,Pracovníci polygrafie,732
http://data.europa.eu/esco/isco/C7321,key_475,a8c0b976-5dad-4fcc-81c3-498716efe94f,Pracovníci přípravy tisku,7321
http://data.europa.eu/esco/isco/C7322,key_476,f704e089-c3ad-440d-8e38-c827a7668333,Tiskaři,7322
http://data.europa.eu/esco/isco/C7323,key_477,c299bf63-9f00-4cd8-8251-77cef8d718f9,Pracovníci konečné úpravy tisku a vazači knih,7323
http://data.europa.eu/esco/isco/C74,key_478,050cedc0-ad4f-4e53-94d6-56b579e3dd60,Pracovníci v oboru elektroniky a elektrotechniky,74
http://data.europa.eu/esco/isco/C741,key_479,3bf20ba8-3651-4f69-bc9e-8f275a38fdb7,"Montéři, mechanici a opraváři elektrických zařízení",741
http://data.europa.eu/esco/isco/C7411,key_480,cefb3aa3-1166-4d0f-b863-7430ebbd7778,Stavební a provozní elektrikáři,7411
http://data.europa.eu/esco/isco/C7412,key_481,a7278476-2973-4611-a6a3-1a34edaac301,Elektromechanici a seřizovači,7412
http://data.europa.eu/esco/isco/C7413,key_482,d5ebd8cf-8471-4b41-b02c-45b3a1e74968,Montéři a opraváři elektrických vedení,7413
http://data.europa.eu/esco/isco/C742,key_483,dbe8e5b4-1345-4b98-9460-15d574add0e2,Mechanici a opraváři elektronických přístrojů a komunikačních technologií,742
http://data.europa.eu/esco/isco/C7421,key_484,eaab1f6a-4317-485d-8206-df4b0d59c87b,Mechanici a opraváři elektronických přístrojů,7421
http://data.europa.eu/esco/isco/C7422,key_485,b022a2a7-b72e-4037-bbcf-53a2bae07b93,Mechanici a opraváři informačních a komunikačních technologií,7422
http://data.europa.eu/esco/isco/C75,key_486,880fc1c4-abf6-46c5-a2d5-b9100591a159,"Zpracovatelé potravin, dřeva, textilu a pracovníci v příbuzných oborech",75
http://data.europa.eu/esco/isco/C751,key_487,ef560bc6-4c80-4dcc-8bca-c9509d5e6fe5,Výrobci a zpracovatelé potravin a pracovníci v příbuzných oborech,751
http://data.europa.eu/esco/isco/C7511,key_488,e4db9d16-4803-40df-8c93-807779e619d6,"Zpracovatelé masa, ryb a pracovníci v příbuzných oborech",7511
http://data.europa.eu/esco/isco/C7512,key_489,f9ba4bbe-9a6a-445e-8e06-1a481f93dc6e,"Pekaři, cukráři a výrobci cukrovinek (kromě šéfcukrářů)",7512
http://data.europa.eu/esco/isco/C7513,key_490,0935c489-cf70-4db1-ac1e-bc251ffa0aa2,Výrobci mléčných produktů,7513
http://data.europa.eu/esco/isco/C7514,key_491,b6aa742b-ac67-412d-966e-06ade85e8aa9,"Konzerváři ovoce, zeleniny a příbuzných produktů",7514
http://data.europa.eu/esco/isco/C7515,key_492,28cccd5e-f1f2-4268-af1b-3affa72508c2,"Ochutnávači, degustátoři a kontroloři jakosti potravin a nápojů",7515
http://data.europa.eu/esco/isco/C7516,key_493,04b26a28-8df0-40a3-9b09-61d813246646,Zpracovatelé tabáku a výrobci tabákových výrobků,7516
http://data.europa.eu/esco/isco/C752,key_494,13771544-e627-4d02-9fb7-acc8818adf3a,"Zpracovatelé dřeva, truhláři (kromě stavebních) a pracovníci v příbuzných oborech",752
http://data.europa.eu/esco/isco/C7521,key_495,eeecb7f9-314c-45da-a595-7dc1c0f7c146,Zpracovatelé dřeva,7521
http://data.europa.eu/esco/isco/C7522,key_496,ba84c617-4167-456b-ba90-5ed1a23c2b74,Truhláři (kromě stavebních) a pracovníci v příbuzných oborech,7522
http://data.europa.eu/esco/isco/C7523,key_497,3b7db501-a2a2-4a05-9098-3039ff1fe846,Seřizovači a obsluha dřevoobráběcích strojů,7523
http://data.europa.eu/esco/isco/C753,key_498,6d57a507-c3e3-489c-94f7-96b6bf118560,"Výrobci oděvů, výrobků z kůží a kožešin a pracovníci v příbuzných oborech",753
http://data.europa.eu/esco/isco/C7531,key_499,7db2e423-9da2-4704-8e9d-4e498869ac9d,"Krejčí, kožešníci a kloboučníci",7531
http://data.europa.eu/esco/isco/C7532,key_500,4bdb03bc-b9d4-41c5-b7c8-c7c4d28e132c,"Modeláři oděvů, střihači a pracovníci v příbuzných oborech",7532
http://data.europa.eu/esco/isco/C7533,key_501,0b244520-4b30-423f-8e9f-e391cdafdc78,"Šičky, vyšívači a pracovníci v příbuzných oborech",7533
http://data.europa.eu/esco/isco/C7534,key_502,8d4117bf-c064-4770-b239-f36f14b5bb8f,Čalouníci a pracovníci v příbuzných oborech,7534
http://data.europa.eu/esco/isco/C7535,key_503,80bdb8a9-2368-4460-8030-d7e9a4203e2c,"Zpracovatelé kůže, koželuhové a kožišníci",7535
http://data.europa.eu/esco/isco/C7536,key_504,ad18380e-d148-44f5-89ae-491f1aea615e,Obuvníci a pracovníci v příbuzných oborech,7536
http://data.europa.eu/esco/isco/C754,key_505,36762e91-de09-4761-b02d-a98444e79d57,Ostatní řemeslní pracovníci a pracovníci v příbuzných oborech,754
http://data.europa.eu/esco/isco/C7541,key_506,b8edc367-acd0-4033-bce1-512b27d7567b,Potápěči,7541
http://data.europa.eu/esco/isco/C7542,key_507,eadfbd15-8ff3-4571-b1eb-e9715ce65ca5,Střelmistři,7542
http://data.europa.eu/esco/isco/C7543,key_508,0cc2284a-b2c6-4bd4-b851-46137d5a8526,Kvalitáři a testovači výrobků (kromě potravin a nápojů),7543
http://data.europa.eu/esco/isco/C7544,key_509,229699b9-cee6-4228-8c01-a4d3e920202f,Hubitelé škůdců,7544
http://data.europa.eu/esco/isco/C7549,key_510,3c2be97b-9b63-42ba-8b8c-f0d9aa7b3c64,Řemeslní a příbuzní pracovníci jinde neuvedení,7549
http://data.europa.eu/esco/isco/C8,key_511,8a8dd937-3f7d-4298-8f1d-297bcfd15f55,"Obsluha strojů a zařízení, montéři",8
http://data.europa.eu/esco/isco/C81,key_512,e3a6fd0e-378f-460f-9835-0d91eb4e89ee,Obsluha stacionárních strojů a zařízení,81
http://data.europa.eu/esco/isco/C811,key_513,ed74551b-2a0d-495d-8db5-819f241426da,Obsluha zařízení na těžbu a zpracování nerostných surovin,811
http://data.europa.eu/esco/isco/C8111,key_514,43a02ff7-3ac6-4741-8dad-8c244d795d4f,Obsluha důlních zařízení (včetně horníků),8111
http://data.europa.eu/esco/isco/C8112,key_515,a0aa6b6d-1913-41e2-aa75-5d1e0bb5e3b8,Obsluha zařízení na úpravu rudných a nerudných surovin,8112
http://data.europa.eu/esco/isco/C8113,key_516,f4bb1924-08f1-4cc2-ad62-8db24e5eb32b,Vrtači při ropných nebo plynových vrtech a pracovníci v příbuzných oborech,8113
http://data.europa.eu/esco/isco/C8114,key_517,271d5c89-770c-4432-9203-caec1c937c7a,"Obsluha strojů na výrobu výrobků z cementu, kamene a ostatních nerostů",8114
http://data.europa.eu/esco/isco/C812,key_518,3b524df1-3d0a-4a91-b7b6-1fe5a4b2a649,Obsluha zařízení na zpracování a povrchovou úpravu kovů,812
http://data.europa.eu/esco/isco/C8121,key_519,ed2c1bd0-14d7-4990-930d-4aede05a5135,Obsluha zařízení na zpracování kovů,8121
http://data.europa.eu/esco/isco/C8122,key_520,ffd4007a-eaa9-48b9-870c-ee13b99a703c,Obsluha zařízení na povrchovou úpravu kovů,8122
http://data.europa.eu/esco/isco/C813,key_521,af0b60aa-6406-4504-ad12-8c21dae3e6e4,Obsluha strojů a zařízení pro chemickou výrobu a na výrobu fotografických materiálů,813
http://data.europa.eu/esco/isco/C8131,key_522,befdbc27-b823-48a5-b70a-d4516f51d6bb,Obsluha strojů a zařízení pro chemickou výrobu,8131
http://data.europa.eu/esco/isco/C8132,key_523,e0b5c3db-980c-4b30-9cf7-a6a08bfb9de6,Obsluha strojů a zařízení na výrobu a zpracování fotografických materiálů,8132
http://data.europa.eu/esco/isco/C814,key_524,265e0bb2-ed27-43e1-86f7-107604cfdabf,"Obsluha strojů na výrobu a zpracování výrobků z pryže, plastu a papíru",814
http://data.europa.eu/esco/isco/C8141,key_525,21721868-730a-455b-a45d-5c651d7b1afa,Obsluha strojů na výrobu a zpracování výrobků z pryže,8141
http://data.europa.eu/esco/isco/C8142,key_526,3d9959d2-9df3-4446-9694-11b18398b8a8,Obsluha strojů na výrobu a zpracování výrobků z plastu,8142
http://data.europa.eu/esco/isco/C8143,key_527,0f1c1eb6-e993-40ff-8366-14b0fb4a2e13,Obsluha strojů na výrobu a zpracování výrobků z papíru,8143
http://data.europa.eu/esco/isco/C815,key_528,7d1cca3d-ae5c-4c30-ad6b-dcb13c0b7456,"Obsluha strojů na úpravu a výrobu textilních, kožešinových a kožených výrobků",815
http://data.europa.eu/esco/isco/C8151,key_529,eb755d6d-f9b5-4beb-a5c0-8df535bdf94e,"Obsluha strojů na úpravu vláken, dopřádání a navíjení příze a nití",8151
http://data.europa.eu/esco/isco/C8152,key_530,39d8ab69-1b48-41c7-95a3-09375178849d,Obsluha tkacích a pletacích strojů,8152
http://data.europa.eu/esco/isco/C8153,key_531,8a1ce2a7-fc16-4cd4-8e6d-154dd0a44e58,Obsluha šicích a vyšívacích strojů,8153
http://data.europa.eu/esco/isco/C8154,key_532,a716f6d0-ac40-4bba-8a12-a56eeb1d28ce,"Obsluha strojů na bělení, barvení a čištění tkanin",8154
http://data.europa.eu/esco/isco/C8155,key_533,ee24927a-ee03-46e6-95b6-fc9f3945f4f0,Obsluha strojů na úpravu kožešin a kůží,8155
http://data.europa.eu/esco/isco/C8156,key_534,81fb28b7-2501-4f79-9022-8ada87124908,Obsluha strojů na výrobu obuvi a příbuzných výrobků,8156
http://data.europa.eu/esco/isco/C8157,key_535,095382c9-5bc2-463b-b96e-1d3d404f8c7a,Obsluha strojů v prádelnách a čistírnách,8157
http://data.europa.eu/esco/isco/C8159,key_536,9981d2ac-d4a0-4e2c-b63a-e8a1da0ce7c1,"Obsluha strojů na úpravu a výrobu textilních, kožešinových a kožených výrobků jinde neuvedená",8159
http://data.europa.eu/esco/isco/C816,key_537,7bc39e31-be0f-4a95-b90d-287c6fa6fd6e,Obsluha strojů na výrobu potravin a příbuzných výrobků,816
http://data.europa.eu/esco/isco/C8160,key_538,2e0b206a-529b-48ec-b1f0-42354d14b73d,Obsluha strojů na výrobu potravin a příbuzných výrobků,8160
http://data.europa.eu/esco/isco/C817,key_539,c9db6c26-1cd8-465b-8d59-b4bc65e4865f,Obsluha strojů a zařízení na zpracování dřeva a výrobu papíru,817
http://data.europa.eu/esco/isco/C8171,key_540,e4a46a6c-94c5-43a0-a292-c7fd1b071d6c,Obsluha strojů a zařízení na výrobu a zpracování papíru,8171
http://data.europa.eu/esco/isco/C8172,key_541,6256341c-dffc-4b56-825e-8db28913bce9,Obsluha strojů a zařízení na zpracování dřeva,8172
http://data.europa.eu/esco/isco/C818,key_542,461bc60a-7451-4a9b-89d7-0ad28154c0a8,Ostatní obsluha stacionárních strojů a zařízení,818
http://data.europa.eu/esco/isco/C8181,key_543,29845149-fc9b-4b9f-a478-1d76754ee31b,"Obsluha strojů a zařízení na výrobu skla, keramiky a příbuzných výrobků",8181
http://data.europa.eu/esco/isco/C8182,key_544,8f5174a5-207a-4562-bea8-39b8cf448d26,"Obsluha parních turbín, kotlů a příbuzných zařízení",8182
http://data.europa.eu/esco/isco/C8183,key_545,5312c58d-b622-4e86-9373-9a584e5666a8,"Obsluha strojů na balení, plnění a etiketování",8183
http://data.europa.eu/esco/isco/C8189,key_546,7d6ef8a6-2522-487f-9a63-b1b10f7cf195,Obsluha stacionárních strojů a zařízení jinde neuvedená,8189
http://data.europa.eu/esco/isco/C82,key_547,986087f8-c777-4398-8501-ebf35b3780cd,Montážní dělníci,82
