conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d53eab76-e8ff-4e28-af26-7e012951c763,změřit výkonnost společnosti z hlediska udržitelnosti,released,skill/competence,cross-sector,,"Udržovat přehled o ukazatelích udržitelnosti a analyzovat, jak si společnost vede z hlediska udržitelnosti ve vztahu k cílům udržitelného rozvoje nebo celosvětovým standardům pro podávání zpráv o udržitelnosti.
   ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,dodržovat právní předpisy a normy v oblasti ochrany životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d589970b-933d-4656-bcb6-a43b3cc67888,monitorovat kvalitu vody,released,skill/competence,cross-sector,,"Měřit kvalitu vody: teplotu, kyslík, salinitu, pH, N2, NO2, NH4, CO2, zakalení, chlorofyl. Monitorovat mikrobiologické kvality vody.",http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464,sledovat kvalitu zboží
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7d39ebe-3960-4c8f-a504-19b441990cfa,odstranit odpad z průmyslových krmiv,released,skill/competence,occupation-specific,,Odstraňovat odpad ze zvířecích krmiv a zároveň se snažit minimalizovat dopad složení krmiva na životní prostředí. Dodržovat příslušné právní předpisy.,http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/5e433def-210d-4dfa-bf07-dbf6d04e0eaa,"odstraňovat odpad nebo sutiny, které nejsou klasifikovány jako nebezpečné | odstranit odpad"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7d53919-5313-4f23-a701-d12f86c03a60,používat technologie účinně využívající zdroje ve stravovacích zařízeních,released,skill/competence,sector-specific,,"Zavést technologická zlepšení ve stravovacích zařízeních, například parní ohřívače pokrmů nevyžadující připojení k rozvodu vody a ke kanalizaci, trysky na oplachování nádobí a nízkoprůtokové vodovodní dřezové baterie, které optimalizují spotřebu vody a energie při mytí nádobí, čištění a přípravě pokrmů.
   ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,dodržovat právní předpisy a normy v oblasti ochrany životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041,domotické systémy,released,knowledge,sector-specific,,"Inteligentní zařízení v obytných budovách pro osvětlení, vytápění, zabezpečení atd., které lze ovládat na dálku.
	",http://data.europa.eu/esco/isced-f/0714,elektronika a automatizace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,řídit dopad činností na životní prostředí,released,skill/competence,cross-sector,,Řídit vliv a dopad podniků na životní prostředí. Určit a posoudit dopady výrobního procesu a souvisejících služeb na životní prostředí a regulovat snižování těchto dopadů na životní prostředí a na lidi. Organizovat akční plány a monitorovat veškeré ukazatele zlepšení.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,usilovat o snížení negativního dopadu spotřeby | dodržovat právní předpisy a normy v oblasti ochrany životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d96b6330-c73f-443f-9048-702b2226f62b,upravovat kontaminovanou vodu,released,skill/competence,sector-specific,,"Ošetřovat kontaminovanou vodu různými technikami, jako jsou laguny a rákosiny.
",http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,manipulovat s nebezpečnými materiály a odstraňovat je
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9beab8e-1bd0-42a3-bf3e-58a8f647ad96,instalovat mechanismus k zajištění čistoty vody,released,skill/competence,sector-specific,,"Instalovat různé typy mechanismů, které zabraňují tomu, aby se do pročištěné vody dostaly opět nečistoty. Instalovat mikronové filtry a membrány s cílem odfiltrovat špínu a zabránit vniknutí komárů do přívodu vody. Používat plovákové mechanismy s cílem vyfiltrovat první dešťovou vodu spláchnutou ze střechy.",http://data.europa.eu/esco/skill/2fbc1a35-a641-4016-9534-12364f4cb2a1 | http://data.europa.eu/esco/skill/0b8d15c9-7b4f-4163-b863-fe5b756d3e7f | http://data.europa.eu/esco/skill/1abc1d86-e529-42ab-828f-8d4fc225b076,instalovat vodní nádrž | opravovat a instalovat mechanická zařízení | filtrovat tekutiny
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9d3eb78-a7c6-4076-9e19-df225af2ec62,řídit rozpočet recyklačního programu,released,skill/competence,cross-sector,,Řídit roční recyklační program a příslušný rozpočet organizace.,http://data.europa.eu/esco/skill/193af349-b20e-4277-94bf-b184e92b8d6a,řídit rozpočty nebo finance
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/da896663-08b3-409d-aa3d-31f39a8e8d2b,provést studii proveditelnosti o systémech biomasy,released,skill/competence,sector-specific,,"Provádět hodnocení a posouzení potenciálu zařízení pro využití biomasy.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,provádět studii proveditelnosti | analyzovat obchodní operace
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dacaebb5-5d85-4f3e-9adb-7c82b4f53189,odstranit odpad z potravin,released,skill/competence,sector-specific,,Odstraňovat a sbírat odpad z potravin za účelem jeho recyklace nebo odstranění z výrobního procesu. Dodržovat stanovené postupy při jeho likvidaci s ohledem na životní prostředí a bezpečnostní otázky podle právních předpisů.,http://data.europa.eu/esco/skill/4aba6668-6118-4953-804b-869cef94422a | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f | http://data.europa.eu/esco/skill/5e433def-210d-4dfa-bf07-dbf6d04e0eaa,"likvidovat odpady, jež nebyly klasifikovány jako nebezpečné | odstraňovat odpad nebo sutiny, které nejsou klasifikovány jako nebezpečné | nakládat s odpady | odstranit odpad"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dada8e80-2a53-41bf-9eac-f8c1f9971bed,udržitelné stavební materiály,released,knowledge,sector-specific,,"Druhy stavebních materiálů, které minimalizují negativní dopad budovy na okolní prostředí během celého jejich životního cyklu.
	",http://data.europa.eu/esco/isced-f/0732 | http://data.europa.eu/esco/skill/e26e07ca-4a35-42e3-940d-e5868fd38fba,stavebnictví a inženýrské stavitelství | odvětví stavebních materiálů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbbe485f-b9c2-42df-ba1c-144a2ecfb119,vyhodnocovat potenciální konflikty zájmů koncových uživatelů,released,skill/competence,occupation-specific,,"Posuzovat potenciální konflikty s ostatními zúčastněnými stranami, pokud jde o dopady akvakultury na životní prostředí a střety zájmů s jinými uživateli pobřežních zón.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,usilovat o snížení negativního dopadu spotřeby | analyzovat a vyhodnocovat informace a data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbe63ddf-76f8-4177-a482-fee995a57b77,integrovaná ochrana rostlin,released,knowledge,sector-specific,,"Integrovaný přístup k ochraně rostlin a/nebo potlačení organismů škodlivých rostlinám, jehož cílem je zachovat používání pesticidů a ostatních zásahů pouze na úrovni, která je ekonomicky a ekologicky odůvodnitelná a která snižuje nebo minimalizuje rizika pro lidské zdraví a životní prostředí.
	",http://data.europa.eu/esco/skill/6e84c2b5-935a-4958-a410-da42efaf7c27 | http://data.europa.eu/esco/isced-f/0811,metody ochrany proti škůdcům | rostlinná a živošičná výroba
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbef5042-4b99-4e6f-b2ed-1d33b07b3ed6,poskytovat poradenství v oblasti udržitelných řešení,released,skill/competence,cross-sector,,"Radit společnostem ohledně řešení, která povedou k udržitelným výrobním procesům, zlepší účinnost materiálů a jejich opětovné použití a sníží uhlíkovou stopu.
   ",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,poskytovat poradenství ohledně otázek životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dd5451c6-a006-4218-bf94-348d81bed42f,ochranářské zemědělství,released,knowledge,sector-specific,,"Techniky, metody a zásady, které podporují udržitelné využívání půdy a půdy v rostlinné výrobě.
	",http://data.europa.eu/esco/isced-f/0811,rostlinná a živošičná výroba
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dda745dd-b8d6-45d8-8c74-e05495ce90f5,cíle udržitelného rozvoje,released,knowledge,cross-sector,,"Seznam 17 globálních cílů stanovených Valným shromážděním OSN a navržených jako strategie k dosažení lepší a udržitelnější budoucnosti pro všechny.
	",http://data.europa.eu/esco/isced-f/0319,společenské vědy a vědy o lidském chování jinde neklasifikované
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ddbf25f1-b91a-4083-9ef1-cc113a46e4c0,ekosystémy,released,knowledge,cross-sector,,"Charakteristické znaky systému, v němž organismy žijí ve vzájemném kontaktu a interagují s neživými prvky.",http://data.europa.eu/esco/isced-f/0521,vědy o životním prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/de131ede-cbfe-4e34-aff4-96f16831c3c4,podávat hlášení o znečištění,released,skill/competence,sector-specific,,"Pokud incident způsobí znečištění, posoudit rozsah škody a možných důsledků incidentu a informovat příslušnou instituci podle postupů hlášení znečištění.",http://data.europa.eu/esco/skill/20136935-e6a1-417b-81df-9b94d4c2c371 | http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/24310a7b-5db1-4917-a705-4835630227ca,vypracovávat zprávy o incidentech a vadách | oznamovat skutečnosti | vytvářet zprávy o incidentech
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728,"rozvod vytápění, chlazení a teplé vody",released,knowledge,sector-specific,,"Zásady navrhování systémů rozvodu vody pro vytápění, chlazení a teplou vodu pro domácnosti a jejich souvislost s izolací a úsporou energie díky optimálnímu hydraulickému návrhu. Povaha energetických ztrát v těchto systémech způsobených přenosem tepla, tlakovými ztrátami (odpor trubek a ventilů) a elektrickou energií potřebnou pro čerpadla a ventily.
	",http://data.europa.eu/esco/isced-f/0713,elektrotechnika a energetika
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/df0690fb-070b-4d63-9043-a65f18044787,agroturistika,released,knowledge,cross-sector,,Aspekty agroturistiky zahrnující činnosti vycházející ze zemědělství s cílem přivést návštěvníky do zemědělského hospodářství.,http://data.europa.eu/esco/isced-f/1015,"cestování, turismus a volný čas"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/df179770-1c8d-4673-a270-481b7e4e6010,navrhnout systém malé větrné elektrárny,released,skill/competence,sector-specific,,"Navrhnout systém malé větrné elektrárny, včetně baterií a invertorů, v souladu s ostatními zdroji napájení, a pevnost stavby pro umístění miniturbíny.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,navrhovat elektrické nebo elektronické systémy a zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dff0087d-25e4-40bf-979e-32fdf2445438,vytvářet strategie pro snížení plýtvání potravinami,released,skill/competence,cross-sector,snížit množství potravinového odpadu,"Vypracovat zásady, jako je stravování zaměstnanců nebo přerozdělování potravin s cílem snížit, opětovně zužitkovat a recyklovat potraviny.
	",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,vypracovávat provozní politiky a postupy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e0475631-c151-4413-829c-cb5c76b83271,měřit udržitelnost činností v oblasti cestovního ruchu,released,skill/competence,sector-specific,,"Shromažďovat informace, monitorovat a hodnotit dopad cestovního ruchu na životní prostředí, včetně chráněných oblastí, na místní kulturní dědictví a biologickou rozmanitost ve snaze snížit uhlíkovou stopu činností v tomto odvětví.
	",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,monitorovat environmentální podmínky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e16fca1b-b3e2-4823-bba1-7c755c1caf58,poskytovat poradenství v oblasti znečištění dusičnany,released,skill/competence,sector-specific,,"Poskytovat poradenství v oblasti dopadu a důsledků znečištění (včetně znečištění půdy hnojivy) způsobeného emisemi oxidu dusného, které přispívají k úbytku ozonové vrstvy, a doporučit řešení pro zmírnění těchto činností.
    ",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,poskytovat poradenství ohledně otázek životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e1da04bb-4de8-4d17-af8a-75ea893fe36a,podporovat odpovědné chování zákazníků,released,skill/competence,occupation-specific,,"Podporovat zásady, opatření a vzdělávací programy, které podporují zdravý životní styl a aktivní účast na udržitelné spotřebě a které vedou ke změnám postojů, nákupních zvyklostí a očekávání spotřebitelů.",http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"propagovat výrobky, služby nebo programy"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2028206-3060-4e81-8350-77baefabefde,dohlížet na mokřady při realizaci projektu,released,skill/competence,cross-sector,,"Dohlížet na výzvy, které v souvislosti s rozvojem projektů představují mokřady, a aktivně na ně reagovat. Usilovat o péči o mokřady, jejich zachování a nalézání nákladově nejefektivnějších řešení z hlediska životního prostředí v rámci rozvoje projektů v oblasti infrastruktury.",http://data.europa.eu/esco/skill/d5dbc342-8e39-4998-8237-ebbe05a381ce | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,řídit projekty výzkumu a vývoje | monitorovat environmentální podmínky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2bb641f-f647-4229-a48e-9a5ef3526c23,zajišťovat bezpečnost ohrožených druhů a chráněných oblastí,released,skill/competence,sector-specific,,"Zajišťovat, aby projekty neměly nepříznivý vliv na stěhovavé ptáky, vzácné nebo ohrožené druhy zvířat, důležitá stanoviště nebo chráněné oblasti z hlediska životního prostředí.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,dodržovat právní předpisy a normy v oblasti ochrany životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3f2c37f-e484-4b4c-ad82-f565a2b98f89,monitorovací zařízení správy prostředí,released,knowledge,sector-specific,monitorovací zařízení pro správu prostředí | zařízení pro monitorování parametrů prostředí | přístroje pro sledování parametrů prostředí | monitory pro správu parametrů prostředí,Technické vybavení a zařízení vhodné k měření a sledování životního prostředí v živém přenosu.,http://data.europa.eu/esco/isced-f/0712,technologie ochrany životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3fcd642-5f9c-48ee-be58-258dd895d281,shromažďovat biologické údaje,released,skill/competence,cross-sector,,"Shromažďovat biologické vzorky, zaznamenávat biologické údaje a provádět jejich shrnutí pro použití v technických studiích, vypracovávat plány pro environmentální řízení a biologické přípravky.",http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,shromažďovat informace z fyzických nebo elektronických zdrojů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4698f9f-bb23-486e-a74a-c8f3a19c3132,zkoumat kontaminaci,released,skill/competence,cross-sector,,"Provádět testy za účelem prozkoumání charakteristik kontaminace v určité oblasti nebo na povrchu materiálů s cílem zjistit příčinu, povahu a rozsah rizika a škody.",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,monitorovat environmentální podmínky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1,vytvářet strategie obnovy životního prostředí,released,skill/competence,cross-sector,,"Vytvářet strategie pro odstranění znečištění a kontaminujících látek z půdy, podzemních vod, povrchových vod nebo sedimentu a zohlednit předpisy týkající se životního prostředí a dostupné technologie.",http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/507e2b21-1285-47e9-bf09-0db794df1bf0 | http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800,vypracovávat politiky a právní předpisy | usilovat o snížení negativního dopadu spotřeby | rozvíjet environmentální politiku | usilovat o snížení znečištění | vypracovat strategii k řešení problémů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e52c1125-1d27-4e3d-afc9-761ee5f678b3,ochrana a zachování stromů,released,knowledge,sector-specific,,Environmentální požadavky na ochranu a zachování stromů.,http://data.europa.eu/esco/isced-f/0821,lesnictví
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,posuzovat vliv na životní prostředí,released,skill/competence,cross-sector,,Sledovat dopady na životní prostředí a provádět hodnocení s cílem určit a snížit environmentální rizika organizace se zohledněním nákladů.,http://data.europa.eu/esco/skill/c4ba12d1-4698-42fa-8abb-789462ea2586 | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3 | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,chránit životní prostředí před vlivem digitálních technologií | usilovat o snížení negativního dopadu spotřeby | řídit dopad činností na životní prostředí | dodržovat právní předpisy a normy v oblasti ochrany životního prostředí | řídit vlivy na životní prostředí | myslet kriticky
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5727f3b-0dc9-4daf-84e0-d5789b33a6d9,ekologie lesa,released,knowledge,cross-sector,nauka o lesním prostředí | ekologie lesů,"Ekosystémy přítomné v lese, počínaje bakteriemi až po stromy a typy půdy.",http://data.europa.eu/esco/isced-f/0521,vědy o životním prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5deced2-5636-4ff2-b9bc-dca6cbfc5f72,navrhnout systém kombinované výroby tepla a elektrické energie,released,skill/competence,sector-specific,návrh systému kombinujícího výrobu elektřiny a tepla (KVET),"Odhadnout požadavky na chlazení a vytápění budovy, určit nároky na teplou vodu v domácnosti. Vypracovat hydraulický mechanismus, který se nainstaluje do jednotky KVET se zaručenou návratovou teplotou a příslušnými spínači/vypínači.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,navrhovat elektrické nebo elektronické systémy a zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5f77488-7561-475a-9888-decd2443d37a,školit pracovníky v oblasti nakládání s odpady,released,skill/competence,sector-specific,,"Provádět školení pracovníků zařízení, které se zabývá nakládáním s odpady, nebo pracovníků organizace odpovědných za strategie nakládání s odpady, o zlepšeních, která lze provést za účelem snížení množství odpadu, zvýšení účinnosti zpracování a likvidace odpadu a zajištění souladu s právními předpisy v oblasti odpadů a životního prostředí.",http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f | http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488,nakládat s odpady | poskytovat poradenství ostatním | poskytovat školení týkající se provozních postupů
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e65117b6-97e0-4f45-bd61-e581dcd6ec2a,vybírat odpovídající obaly pro potravinářské výrobky,released,skill/competence,sector-specific,,"Provádět volbu vhodných obalů pro potravinářské výrobky s přihlédnutím k přitažlivosti a vhodnosti obalu. Používat vhodný obal pro bezpečné odeslání za přiměřenou cenu. Mít povědomí o tom, že obal může rovněž ovlivnit vlastnosti výrobku, jako je tvar, hmotnost nebo pevnost. Zohlednit vyvážení různých aspektů, jako jsou náklady, atraktivita a soulad s předpisy a ochrana životního prostředí.",http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47 | http://data.europa.eu/esco/skill/8da6cd59-61e1-43c4-8dfc-bc69d283ccc7,učinit rozhodnutí | balit předměty
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e671c957-b998-49df-b630-7908806966f1,informovat zákazníky o ochraně životního prostředí,released,skill/competence,cross-sector,,"Poskytovat informace zákazníkům o dopadu, který mají jejich systémy vytápění na životní prostředí, a do jaké míry lze tento dopad snížit na minimum tím, že se systémy budou využívat způsobem šetrným k životnímu prostředí nebo používáním systémů šetrných k životnímu prostředí.",http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/f6d7ba88-5234-4994-944d-843ca453c923 | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,radit ostatním | zavést opatření na ochranu životního prostředí | poskytovat poradenství ohledně otázek životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e7c47c8c-7110-4c56-bca1-f56a2c3ed11b,fytosanitární opatření,released,knowledge,sector-specific,,Opatření týkající se kontroly chorob rostlin a plodin a jejich škůdců a patogenů.,http://data.europa.eu/esco/isced-f/0511,biologie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e85cff6b-ee0e-4106-98f0-b57b39a2ea3f,provádět opatření proti chorobám a škůdcům,released,skill/competence,sector-specific,,"Provádět opatření proti chorobám a škůdcům za použití konvenčních nebo biologických metod a zohledňovat předpisy v oblasti klimatu, rostlin nebo plodin, zdraví a bezpečnosti a ochrany životního prostředí. Skladovat pesticidy a nakládat s nimi v souladu s doporučeními a právními předpisy.",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,dodržovat právní předpisy a normy v oblasti ochrany životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e979659d-d06e-4968-b4b2-ac51e379b552,navrhnout provozní hybridní strategie,released,skill/competence,occupation-specific,,"Navrhnout provozní strategie pro řídicí hybridní systémy, včetně nastavení rekuperace brzdné energie a jejích omezujících faktorů. Zvážit případné výhody související s přesouváním zatížení a jakým způsobem by přesouvání zatížení mohlo zlepšit řízení energie. Porozumět problémům s přerušovaným provozem spalovacího motoru.
   ",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,navrhovat elektrické nebo elektronické systémy a zařízení
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9d6ebab-13ad-45ce-a955-fc3f1e56add8,plánovat opatření pro zachování chráněných krajinných oblastí,released,skill/competence,sector-specific,,"Plánovat ochranná opatření pro krajinné oblasti, které jsou chráněné zákonem, s cílem snížit negativní dopad cestovního ruchu nebo přírodní nebezpečí ve vyhrazených oblastech. Patří sem například činnosti kontroly využívání půdy a přírodních zdrojů a řízení množství návštěvníků.
   ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,dodržovat právní předpisy a normy v oblasti ochrany životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9e57db9-a6ef-4e44-a33c-a022d7c4a17f,kvalita vnitřního prostředí budov,released,knowledge,sector-specific,,"Důsledky jednotlivých rozhodnutí učiněných ve stadiu projektování pro kvalitu vnitřního prostředí.
	",http://data.europa.eu/esco/skill/75f312e1-622b-4751-8d93-815b32feaf8d | http://data.europa.eu/esco/isced-f/0712,prevence znečištění | technologie ochrany životního prostředí
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eac55ce8-82f5-4ff0-bdff-64872d8c51ea,přírodopis,released,knowledge,occupation-specific,,Historie přírodních organismů a ekosystémů.,http://data.europa.eu/esco/isced-f/0222 | http://data.europa.eu/esco/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268,historie a archeologie | dějiny
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eadf0f36-cba0-4e68-8458-c91bc60b494d,pečovat o stromy,released,skill/competence,sector-specific,,"Zajišťovat pěstování, hnojení a zastřihování stromů, keřů a živých plotů. Provádět průzkum stromů za účelem posouzení jejich stavu a stanovení jejich ošetření. Provádět činnost za účelem vymýcení hmyzu, hub a chorob, které jsou pro stromy škodlivé, poskytovat pomoc při předepsaném vypalování a provádět práce na předcházení erozi.",http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,obdělávat půdu a pěstovat plodiny
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb65ce8e-61bf-49d1-99bb-cb699ba1005b,ochrana před zářením,released,knowledge,cross-sector,,Opatření a postupy používané k ochraně osob a životního prostředí před škodlivými účinky ionizujícího záření.,http://data.europa.eu/esco/isced-f/0914,lékařská diagnostika a léčebná technika
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec4de8aa-9ba4-412b-832d-93361210eae3,námořní technologie,released,knowledge,cross-sector,,"Technologie pro bezpečné využívání, zužitkování a ochranu námořního prostředí a zákroky prováděné v tomto prostředí.
	",http://data.europa.eu/esco/isced-f/0732,stavebnictví a inženýrské stavitelství
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec66a2f9-db12-4eec-936a-47632bfdccfb,provést studii proveditelnosti inteligentních sítí,released,skill/competence,sector-specific,,"Provádět hodnocení a posuzování potenciálu inteligentní sítě v rámci projektu. Realizovat standardizovanou studii s cílem určit úsporu energie, náklady a omezení a provádět výzkum na podporu procesu rozhodování. Zvážit výzvy a příležitosti související se zaváděním bezdrátových technologií pro inteligentní sítě.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,analyzovat obchodní operace | provádět studii proveditelnosti
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec7fd241-e68f-4593-a42a-a12a9bd80cbc,komponenty obuvi,released,knowledge,sector-specific,,"Součásti obuvi pro svršky (nárty, čtvrtky, podšívky, opatky a výztuže, chrániče prstů atd.) a spodní část (podrážky, patky, stélky atd.). Ekologická hlediska a význam recyklace. Výběr vhodných materiálů a součástí na základě jejich vlivu na druh, znaky a vlastnosti obuvi a proveditelnost výroby. Postupy a metody v chemickém a mechanickém zpracování usní a nekožených materiálů.",http://data.europa.eu/esco/isced-f/0723,"výroba textilu (oděvů a obuvi, zpracování kůže)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ecd368bc-6383-4a03-9b61-46e0a94750f7,dávat pokyny ohledně energeticky úsporných technologií,released,skill/competence,sector-specific,,"Dávat pokyny správci budovy nebo podobným osobám o kontrolních parametrech, aby bylo zajištěno, že systém dosahuje stanovených cílů v oblasti úspory energie.
	",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,poskytovat poradenství ostatním | vyučovat a školit
